"","exp","id","condition","isold","item","rating"
"423","SB2021_e2","SB2021_e2_1","D",1,"appoint","2"
"424","SB2021_e2","SB2021_e2_1","D",0,"acquire","6"
"425","SB2021_e2","SB2021_e2_1","D",0,"pinhead","1"
"426","SB2021_e2","SB2021_e2_1","D",1,"speeder","1"
"427","SB2021_e2","SB2021_e2_1","D",1,"meander","4"
"428","SB2021_e2","SB2021_e2_1","D",0,"aerobic","1"
"429","SB2021_e2","SB2021_e2_1","D",0,"bloomer","1"
"430","SB2021_e2","SB2021_e2_1","D",1,"tidings","6"
"431","SB2021_e2","SB2021_e2_1","D",1,"walkout","1"
"432","SB2021_e2","SB2021_e2_1","D",1,"marbled","3"
"433","SB2021_e2","SB2021_e2_1","D",1,"puberty","6"
"434","SB2021_e2","SB2021_e2_1","D",0,"budding","1"
"435","SB2021_e2","SB2021_e2_1","D",0,"bristle","2"
"436","SB2021_e2","SB2021_e2_1","D",1,"poacher","6"
"437","SB2021_e2","SB2021_e2_1","D",0,"growler","1"
"438","SB2021_e2","SB2021_e2_1","D",1,"algebra","6"
"439","SB2021_e2","SB2021_e2_1","D",1,"dissect","6"
"440","SB2021_e2","SB2021_e2_1","D",0,"mourner","1"
"441","SB2021_e2","SB2021_e2_1","D",1,"furnish","6"
"442","SB2021_e2","SB2021_e2_1","D",1,"unearth","6"
"443","SB2021_e2","SB2021_e2_1","D",0,"factual","1"
"444","SB2021_e2","SB2021_e2_1","D",1,"ingrown","6"
"445","SB2021_e2","SB2021_e2_1","D",1,"yardage","6"
"446","SB2021_e2","SB2021_e2_1","D",1,"recycle","6"
"447","SB2021_e2","SB2021_e2_1","D",1,"parched","6"
"448","SB2021_e2","SB2021_e2_1","D",0,"bonanza","1"
"449","SB2021_e2","SB2021_e2_1","D",0,"flicker","1"
"450","SB2021_e2","SB2021_e2_1","D",0,"culprit","1"
"451","SB2021_e2","SB2021_e2_1","D",1,"wayward","6"
"452","SB2021_e2","SB2021_e2_1","D",1,"imaging","6"
"453","SB2021_e2","SB2021_e2_1","D",0,"stiffen","1"
"454","SB2021_e2","SB2021_e2_1","D",0,"eroding","2"
"455","SB2021_e2","SB2021_e2_1","D",0,"gunnery","2"
"456","SB2021_e2","SB2021_e2_1","D",0,"slender","1"
"457","SB2021_e2","SB2021_e2_1","D",0,"optical","1"
"458","SB2021_e2","SB2021_e2_1","D",0,"inferno","1"
"459","SB2021_e2","SB2021_e2_1","D",0,"sloping","2"
"460","SB2021_e2","SB2021_e2_1","D",1,"pliable","2"
"461","SB2021_e2","SB2021_e2_1","D",1,"etching","6"
"462","SB2021_e2","SB2021_e2_1","D",1,"migrate","6"
"463","SB2021_e2","SB2021_e2_1","D",1,"flapper","6"
"464","SB2021_e2","SB2021_e2_1","D",0,"bubonic","1"
"465","SB2021_e2","SB2021_e2_1","D",0,"unravel","1"
"466","SB2021_e2","SB2021_e2_1","D",0,"confine","1"
"467","SB2021_e2","SB2021_e2_1","D",0,"isolate","1"
"468","SB2021_e2","SB2021_e2_1","D",0,"wording","1"
"469","SB2021_e2","SB2021_e2_1","D",1,"shudder","6"
"470","SB2021_e2","SB2021_e2_1","D",0,"pervert","1"
"471","SB2021_e2","SB2021_e2_1","D",1,"infancy","6"
"472","SB2021_e2","SB2021_e2_1","D",1,"grating","1"
"473","SB2021_e2","SB2021_e2_1","D",1,"flyover","6"
"474","SB2021_e2","SB2021_e2_1","D",1,"dropout","6"
"475","SB2021_e2","SB2021_e2_1","D",0,"airless","1"
"476","SB2021_e2","SB2021_e2_1","D",0,"integer","1"
"477","SB2021_e2","SB2021_e2_1","D",1,"stunner","2"
"478","SB2021_e2","SB2021_e2_1","D",1,"getaway","6"
"479","SB2021_e2","SB2021_e2_1","D",1,"salvage","6"
"480","SB2021_e2","SB2021_e2_1","D",1,"comedic","6"
"481","SB2021_e2","SB2021_e2_10","A",0,"glycerin","6"
"482","SB2021_e2","SB2021_e2_10","A",1,"bravery","1"
"483","SB2021_e2","SB2021_e2_10","A",0,"gyro","1"
"484","SB2021_e2","SB2021_e2_10","A",0,"grand","1"
"485","SB2021_e2","SB2021_e2_10","A",1,"innocent","2"
"486","SB2021_e2","SB2021_e2_10","A",0,"commissary","2"
"487","SB2021_e2","SB2021_e2_10","A",1,"cruelty","1"
"488","SB2021_e2","SB2021_e2_10","A",1,"seafaring","6"
"489","SB2021_e2","SB2021_e2_10","A",1,"unbroken","2"
"490","SB2021_e2","SB2021_e2_10","A",1,"luck","1"
"491","SB2021_e2","SB2021_e2_10","A",0,"humble","1"
"492","SB2021_e2","SB2021_e2_10","A",1,"barista","5"
"493","SB2021_e2","SB2021_e2_10","A",1,"tailpipe","6"
"494","SB2021_e2","SB2021_e2_10","A",1,"premium","3"
"495","SB2021_e2","SB2021_e2_10","A",1,"insanity","4"
"496","SB2021_e2","SB2021_e2_10","A",1,"curveball","4"
"497","SB2021_e2","SB2021_e2_10","A",0,"gastritis","3"
"498","SB2021_e2","SB2021_e2_10","A",0,"halitosis","2"
"499","SB2021_e2","SB2021_e2_10","A",1,"gooseneck","6"
"500","SB2021_e2","SB2021_e2_10","A",1,"gallstone","6"
"501","SB2021_e2","SB2021_e2_10","A",0,"hope","2"
"502","SB2021_e2","SB2021_e2_10","A",1,"waterbed","6"
"503","SB2021_e2","SB2021_e2_10","A",0,"broiler","3"
"504","SB2021_e2","SB2021_e2_10","A",0,"carpal","5"
"505","SB2021_e2","SB2021_e2_10","A",0,"scurry","2"
"506","SB2021_e2","SB2021_e2_10","A",1,"reality","6"
"507","SB2021_e2","SB2021_e2_10","A",1,"ours","6"
"508","SB2021_e2","SB2021_e2_10","A",0,"unzip","1"
"509","SB2021_e2","SB2021_e2_10","A",1,"corseted","6"
"510","SB2021_e2","SB2021_e2_10","A",0,"emcee","1"
"511","SB2021_e2","SB2021_e2_10","A",0,"perhaps","2"
"512","SB2021_e2","SB2021_e2_10","A",1,"perineum","1"
"513","SB2021_e2","SB2021_e2_10","A",0,"pride","3"
"514","SB2021_e2","SB2021_e2_10","A",0,"helper","2"
"515","SB2021_e2","SB2021_e2_10","A",0,"undressed","1"
"516","SB2021_e2","SB2021_e2_10","A",1,"outreach","1"
"517","SB2021_e2","SB2021_e2_10","A",0,"brat","1"
"518","SB2021_e2","SB2021_e2_10","A",0,"gyration","5"
"519","SB2021_e2","SB2021_e2_10","A",0,"crosswalk","2"
"520","SB2021_e2","SB2021_e2_10","A",1,"inevitable","4"
"521","SB2021_e2","SB2021_e2_10","A",0,"concept","3"
"522","SB2021_e2","SB2021_e2_10","A",1,"meadowlark","6"
"523","SB2021_e2","SB2021_e2_10","A",0,"thorough","2"
"524","SB2021_e2","SB2021_e2_10","A",1,"hookah","6"
"525","SB2021_e2","SB2021_e2_10","A",1,"pockmark","6"
"526","SB2021_e2","SB2021_e2_10","A",1,"artisan","6"
"527","SB2021_e2","SB2021_e2_10","A",1,"religion","6"
"528","SB2021_e2","SB2021_e2_10","A",0,"mentality","1"
"529","SB2021_e2","SB2021_e2_10","A",0,"antacid","1"
"530","SB2021_e2","SB2021_e2_10","A",0,"homophobic","1"
"531","SB2021_e2","SB2021_e2_10","A",1,"mercantile","2"
"532","SB2021_e2","SB2021_e2_10","A",0,"tachometer","2"
"533","SB2021_e2","SB2021_e2_10","A",0,"exorcist","3"
"534","SB2021_e2","SB2021_e2_10","A",1,"cultivator","4"
"535","SB2021_e2","SB2021_e2_10","A",0,"sunbather","5"
"536","SB2021_e2","SB2021_e2_10","A",1,"peaceful","4"
"537","SB2021_e2","SB2021_e2_10","A",1,"odorous","5"
"538","SB2021_e2","SB2021_e2_10","A",0,"micrometer","2"
"539","SB2021_e2","SB2021_e2_10","A",1,"saver","2"
"540","SB2021_e2","SB2021_e2_10","A",1,"knowledge","4"
"541","SB2021_e2","SB2021_e2_10","A",1,"contusion","6"
"542","SB2021_e2","SB2021_e2_10","A",0,"podiatrist","2"
"543","SB2021_e2","SB2021_e2_10","A",1,"sadness","6"
"544","SB2021_e2","SB2021_e2_10","A",0,"bondage","5"
"545","SB2021_e2","SB2021_e2_10","A",1,"abolish","4"
"546","SB2021_e2","SB2021_e2_10","A",0,"tailcoat","5"
"547","SB2021_e2","SB2021_e2_10","A",0,"fortunate","2"
"548","SB2021_e2","SB2021_e2_10","A",0,"alehouse","2"
"549","SB2021_e2","SB2021_e2_10","A",1,"hymen","6"
"550","SB2021_e2","SB2021_e2_10","A",1,"headpiece","6"
"551","SB2021_e2","SB2021_e2_10","A",1,"detailed","3"
"552","SB2021_e2","SB2021_e2_10","A",1,"resistant","3"
"553","SB2021_e2","SB2021_e2_10","A",1,"firewall","6"
"554","SB2021_e2","SB2021_e2_10","A",0,"eventually","3"
"555","SB2021_e2","SB2021_e2_10","A",1,"unfair","3"
"556","SB2021_e2","SB2021_e2_10","A",0,"fossilized","4"
"557","SB2021_e2","SB2021_e2_10","A",1,"emigration","2"
"558","SB2021_e2","SB2021_e2_10","A",1,"curtail","6"
"559","SB2021_e2","SB2021_e2_10","A",0,"cottonwood","2"
"560","SB2021_e2","SB2021_e2_10","A",0,"mega","2"
"561","SB2021_e2","SB2021_e2_10","A",1,"jazzman","4"
"562","SB2021_e2","SB2021_e2_10","A",0,"regenerate","2"
"563","SB2021_e2","SB2021_e2_10","A",1,"paintbox","3"
"564","SB2021_e2","SB2021_e2_10","A",1,"mood","5"
"565","SB2021_e2","SB2021_e2_10","A",0,"reign","4"
"566","SB2021_e2","SB2021_e2_10","A",1,"doorframe","4"
"567","SB2021_e2","SB2021_e2_10","A",0,"friendly","3"
"568","SB2021_e2","SB2021_e2_10","A",0,"manicotti","4"
"569","SB2021_e2","SB2021_e2_10","A",0,"thingy","1"
"570","SB2021_e2","SB2021_e2_10","A",1,"honesty","2"
"571","SB2021_e2","SB2021_e2_10","A",1,"simply","4"
"572","SB2021_e2","SB2021_e2_10","A",0,"converse","4"
"573","SB2021_e2","SB2021_e2_10","A",0,"fake","1"
"574","SB2021_e2","SB2021_e2_10","A",0,"heavenly","1"
"575","SB2021_e2","SB2021_e2_10","A",1,"impatient","2"
"576","SB2021_e2","SB2021_e2_10","A",0,"disarm","1"
"577","SB2021_e2","SB2021_e2_10","A",1,"schoolmate","1"
"578","SB2021_e2","SB2021_e2_10","A",0,"patience","3"
"579","SB2021_e2","SB2021_e2_10","A",0,"reiterate","2"
"580","SB2021_e2","SB2021_e2_10","A",0,"horrible","2"
"581","SB2021_e2","SB2021_e2_10","A",1,"wingtip","4"
"582","SB2021_e2","SB2021_e2_10","A",1,"metacarpal","4"
"583","SB2021_e2","SB2021_e2_10","A",1,"amazing","2"
"584","SB2021_e2","SB2021_e2_10","A",0,"necessary","2"
"585","SB2021_e2","SB2021_e2_10","A",0,"retinal","2"
"586","SB2021_e2","SB2021_e2_10","A",1,"cribbage","6"
"587","SB2021_e2","SB2021_e2_10","A",1,"safflower","3"
"588","SB2021_e2","SB2021_e2_10","A",0,"barely","2"
"589","SB2021_e2","SB2021_e2_10","A",1,"fluorite","3"
"590","SB2021_e2","SB2021_e2_10","A",0,"grader","3"
"591","SB2021_e2","SB2021_e2_10","A",1,"cure","4"
"592","SB2021_e2","SB2021_e2_10","A",1,"despite","3"
"593","SB2021_e2","SB2021_e2_10","A",0,"stylish","2"
"594","SB2021_e2","SB2021_e2_10","A",0,"zirconium","1"
"595","SB2021_e2","SB2021_e2_10","A",0,"wish","2"
"596","SB2021_e2","SB2021_e2_10","A",1,"prospectus","3"
"597","SB2021_e2","SB2021_e2_10","A",0,"virologist","2"
"598","SB2021_e2","SB2021_e2_10","A",1,"horsehide","6"
"599","SB2021_e2","SB2021_e2_10","A",0,"lyre","3"
"600","SB2021_e2","SB2021_e2_10","A",0,"ordinary","3"
"601","SB2021_e2","SB2021_e2_10","B",0,"curdled","5"
"602","SB2021_e2","SB2021_e2_10","B",1,"charred","5"
"603","SB2021_e2","SB2021_e2_10","B",1,"mongrel","6"
"604","SB2021_e2","SB2021_e2_10","B",0,"speeder","2"
"605","SB2021_e2","SB2021_e2_10","B",0,"unearth","3"
"606","SB2021_e2","SB2021_e2_10","B",1,"culvert","1"
"607","SB2021_e2","SB2021_e2_10","B",0,"yardage","1"
"608","SB2021_e2","SB2021_e2_10","B",1,"vending","4"
"609","SB2021_e2","SB2021_e2_10","B",0,"upstart","3"
"610","SB2021_e2","SB2021_e2_10","B",0,"puberty","5"
"611","SB2021_e2","SB2021_e2_10","B",1,"dweller","6"
"612","SB2021_e2","SB2021_e2_10","B",1,"rewrite","4"
"613","SB2021_e2","SB2021_e2_10","B",0,"marbled","2"
"614","SB2021_e2","SB2021_e2_10","B",1,"conquer","6"
"615","SB2021_e2","SB2021_e2_10","B",1,"graphic","5"
"616","SB2021_e2","SB2021_e2_10","B",1,"refresh","5"
"617","SB2021_e2","SB2021_e2_10","B",1,"gallant","4"
"618","SB2021_e2","SB2021_e2_10","B",0,"salvage","4"
"619","SB2021_e2","SB2021_e2_10","B",0,"imaging","3"
"620","SB2021_e2","SB2021_e2_10","B",0,"compile","1"
"621","SB2021_e2","SB2021_e2_10","B",0,"recycle","3"
"622","SB2021_e2","SB2021_e2_10","B",0,"pursuit","3"
"623","SB2021_e2","SB2021_e2_10","B",0,"etching","2"
"624","SB2021_e2","SB2021_e2_10","B",0,"twiddle","2"
"625","SB2021_e2","SB2021_e2_10","B",1,"remodel","3"
"626","SB2021_e2","SB2021_e2_10","B",0,"starchy","3"
"627","SB2021_e2","SB2021_e2_10","B",0,"flyover","4"
"628","SB2021_e2","SB2021_e2_10","B",1,"halfwit","3"
"629","SB2021_e2","SB2021_e2_10","B",0,"furnish","5"
"630","SB2021_e2","SB2021_e2_10","B",1,"invalid","4"
"631","SB2021_e2","SB2021_e2_10","B",0,"spindly","2"
"632","SB2021_e2","SB2021_e2_10","B",1,"twitchy","6"
"633","SB2021_e2","SB2021_e2_10","B",1,"manmade","4"
"634","SB2021_e2","SB2021_e2_10","B",0,"stealth","4"
"635","SB2021_e2","SB2021_e2_10","B",0,"shudder","2"
"636","SB2021_e2","SB2021_e2_10","B",0,"captive","3"
"637","SB2021_e2","SB2021_e2_10","B",1,"lunatic","4"
"638","SB2021_e2","SB2021_e2_10","B",0,"ingrown","2"
"639","SB2021_e2","SB2021_e2_10","B",1,"mislead","2"
"640","SB2021_e2","SB2021_e2_10","B",1,"earshot","3"
"641","SB2021_e2","SB2021_e2_10","B",0,"radiant","4"
"642","SB2021_e2","SB2021_e2_10","B",1,"drifter","3"
"643","SB2021_e2","SB2021_e2_10","B",0,"flapper","2"
"644","SB2021_e2","SB2021_e2_10","B",1,"coinage","3"
"645","SB2021_e2","SB2021_e2_10","B",0,"parched","3"
"646","SB2021_e2","SB2021_e2_10","B",0,"abiding","3"
"647","SB2021_e2","SB2021_e2_10","B",0,"grating","2"
"648","SB2021_e2","SB2021_e2_10","B",1,"squashy","3"
"649","SB2021_e2","SB2021_e2_10","B",1,"lawsuit","4"
"650","SB2021_e2","SB2021_e2_10","B",1,"revisit","3"
"651","SB2021_e2","SB2021_e2_10","B",0,"dissect","4"
"652","SB2021_e2","SB2021_e2_10","B",0,"appoint","3"
"653","SB2021_e2","SB2021_e2_10","B",1,"trample","3"
"654","SB2021_e2","SB2021_e2_10","B",1,"outback","2"
"655","SB2021_e2","SB2021_e2_10","B",1,"surpass","3"
"656","SB2021_e2","SB2021_e2_10","B",1,"revival","3"
"657","SB2021_e2","SB2021_e2_10","B",0,"stardom","3"
"658","SB2021_e2","SB2021_e2_10","B",1,"sensory","6"
"659","SB2021_e2","SB2021_e2_10","B",0,"jackass","5"
"660","SB2021_e2","SB2021_e2_10","B",1,"tatters","4"
"661","SB2021_e2","SB2021_e2_10","B",0,"pliable","3"
"662","SB2021_e2","SB2021_e2_10","B",0,"brittle","4"
"663","SB2021_e2","SB2021_e2_10","B",1,"bribery","5"
"664","SB2021_e2","SB2021_e2_10","B",1,"generic","4"
"665","SB2021_e2","SB2021_e2_10","B",0,"infancy","2"
"666","SB2021_e2","SB2021_e2_10","B",1,"breeder","5"
"667","SB2021_e2","SB2021_e2_10","B",0,"wayward","4"
"668","SB2021_e2","SB2021_e2_10","B",0,"legwork","3"
"669","SB2021_e2","SB2021_e2_10","B",0,"scholar","2"
"670","SB2021_e2","SB2021_e2_10","B",1,"brewing","4"
"671","SB2021_e2","SB2021_e2_10","B",1,"deflect","5"
"672","SB2021_e2","SB2021_e2_10","B",0,"scuttle","4"
"673","SB2021_e2","SB2021_e2_10","B",0,"tidings","4"
"674","SB2021_e2","SB2021_e2_10","B",1,"volumes","2"
"675","SB2021_e2","SB2021_e2_10","B",0,"algebra","3"
"676","SB2021_e2","SB2021_e2_10","B",0,"getaway","3"
"677","SB2021_e2","SB2021_e2_10","B",1,"handler","4"
"678","SB2021_e2","SB2021_e2_10","B",1,"bumpkin","6"
"679","SB2021_e2","SB2021_e2_10","B",1,"residue","2"
"680","SB2021_e2","SB2021_e2_10","B",1,"marital","2"
"681","SB2021_e2","SB2021_e2_10","B",0,"recluse","3"
"682","SB2021_e2","SB2021_e2_10","B",0,"dropout","2"
"683","SB2021_e2","SB2021_e2_10","B",1,"scumbag","5"
"684","SB2021_e2","SB2021_e2_10","B",0,"crusade","4"
"685","SB2021_e2","SB2021_e2_10","B",1,"rebirth","2"
"686","SB2021_e2","SB2021_e2_10","B",1,"nemesis","3"
"687","SB2021_e2","SB2021_e2_10","B",0,"distort","3"
"688","SB2021_e2","SB2021_e2_10","B",1,"airbase","2"
"689","SB2021_e2","SB2021_e2_10","B",1,"freebie","4"
"690","SB2021_e2","SB2021_e2_10","B",1,"widowed","5"
"691","SB2021_e2","SB2021_e2_10","B",1,"compact","3"
"692","SB2021_e2","SB2021_e2_10","B",0,"gnarled","5"
"693","SB2021_e2","SB2021_e2_10","B",1,"dictate","5"
"694","SB2021_e2","SB2021_e2_10","B",0,"stunner","2"
"695","SB2021_e2","SB2021_e2_10","B",0,"walkout","2"
"696","SB2021_e2","SB2021_e2_10","B",0,"meander","3"
"697","SB2021_e2","SB2021_e2_10","B",0,"migrate","3"
"698","SB2021_e2","SB2021_e2_10","B",1,"tumbler","5"
"699","SB2021_e2","SB2021_e2_10","B",1,"mileage","5"
"700","SB2021_e2","SB2021_e2_10","B",0,"keynote","3"
"701","SB2021_e2","SB2021_e2_10","B",1,"intrude","3"
"702","SB2021_e2","SB2021_e2_10","B",1,"sampler","3"
"703","SB2021_e2","SB2021_e2_10","B",1,"combust","4"
"704","SB2021_e2","SB2021_e2_10","B",1,"faculty","4"
"705","SB2021_e2","SB2021_e2_10","B",1,"leakage","5"
"706","SB2021_e2","SB2021_e2_10","B",1,"patriot","3"
"707","SB2021_e2","SB2021_e2_10","B",0,"diocese","1"
"708","SB2021_e2","SB2021_e2_10","B",0,"montage","3"
"709","SB2021_e2","SB2021_e2_10","B",0,"imagery","5"
"710","SB2021_e2","SB2021_e2_10","B",1,"voucher","2"
"711","SB2021_e2","SB2021_e2_10","B",0,"comedic","3"
"712","SB2021_e2","SB2021_e2_10","B",0,"defiant","3"
"713","SB2021_e2","SB2021_e2_10","B",1,"excerpt","2"
"714","SB2021_e2","SB2021_e2_10","B",1,"slapper","1"
"715","SB2021_e2","SB2021_e2_10","B",1,"lowlife","1"
"716","SB2021_e2","SB2021_e2_10","B",1,"politic","2"
"717","SB2021_e2","SB2021_e2_10","B",0,"creamed","2"
"718","SB2021_e2","SB2021_e2_10","B",0,"zoology","3"
"719","SB2021_e2","SB2021_e2_10","B",0,"poacher","4"
"720","SB2021_e2","SB2021_e2_10","B",0,"stammer","4"
"721","SB2021_e2","SB2021_e2_10","C",1,"endorphin","5"
"722","SB2021_e2","SB2021_e2_10","C",0,"edema","2"
"723","SB2021_e2","SB2021_e2_10","C",1,"thrush","6"
"724","SB2021_e2","SB2021_e2_10","C",0,"hydrometer","4"
"725","SB2021_e2","SB2021_e2_10","C",1,"splendid","4"
"726","SB2021_e2","SB2021_e2_10","C",0,"dependent","4"
"727","SB2021_e2","SB2021_e2_10","C",0,"kerchief","2"
"728","SB2021_e2","SB2021_e2_10","C",1,"mulled","5"
"729","SB2021_e2","SB2021_e2_10","C",1,"poisonous","4"
"730","SB2021_e2","SB2021_e2_10","C",1,"houseplant","6"
"731","SB2021_e2","SB2021_e2_10","C",0,"backless","1"
"732","SB2021_e2","SB2021_e2_10","C",0,"grazer","2"
"733","SB2021_e2","SB2021_e2_10","C",0,"bereaved","5"
"734","SB2021_e2","SB2021_e2_10","C",1,"unhappy","3"
"735","SB2021_e2","SB2021_e2_10","C",1,"carjacker","3"
"736","SB2021_e2","SB2021_e2_10","C",1,"mammogram","6"
"737","SB2021_e2","SB2021_e2_10","C",0,"wherever","3"
"738","SB2021_e2","SB2021_e2_10","C",0,"boring","3"
"739","SB2021_e2","SB2021_e2_10","C",0,"faith","2"
"740","SB2021_e2","SB2021_e2_10","C",1,"simple","4"
"741","SB2021_e2","SB2021_e2_10","C",1,"sidewall","4"
"742","SB2021_e2","SB2021_e2_10","C",0,"cummerbund","5"
"743","SB2021_e2","SB2021_e2_10","C",1,"gunsmith","4"
"744","SB2021_e2","SB2021_e2_10","C",0,"corsage","5"
"745","SB2021_e2","SB2021_e2_10","C",1,"chairlady","4"
"746","SB2021_e2","SB2021_e2_10","C",1,"worthless","6"
"747","SB2021_e2","SB2021_e2_10","C",1,"workbook","2"
"748","SB2021_e2","SB2021_e2_10","C",1,"burlesque","6"
"749","SB2021_e2","SB2021_e2_10","C",1,"schnapps","6"
"750","SB2021_e2","SB2021_e2_10","C",0,"affection","5"
"751","SB2021_e2","SB2021_e2_10","C",1,"adopt","4"
"752","SB2021_e2","SB2021_e2_10","C",1,"schooldays","5"
"753","SB2021_e2","SB2021_e2_10","C",0,"cantina","3"
"754","SB2021_e2","SB2021_e2_10","C",0,"unexpected","4"
"755","SB2021_e2","SB2021_e2_10","C",0,"urethane","1"
"756","SB2021_e2","SB2021_e2_10","C",0,"extremity","2"
"757","SB2021_e2","SB2021_e2_10","C",1,"cockfight","6"
"758","SB2021_e2","SB2021_e2_10","C",0,"changer","5"
"759","SB2021_e2","SB2021_e2_10","C",1,"retention","2"
"760","SB2021_e2","SB2021_e2_10","C",0,"guardrail","1"
"761","SB2021_e2","SB2021_e2_10","C",0,"valid","3"
"762","SB2021_e2","SB2021_e2_10","C",1,"importance","4"
"763","SB2021_e2","SB2021_e2_10","C",1,"quickie","3"
"764","SB2021_e2","SB2021_e2_10","C",0,"timecard","2"
"765","SB2021_e2","SB2021_e2_10","C",0,"supposed","3"
"766","SB2021_e2","SB2021_e2_10","C",1,"agenda","4"
"767","SB2021_e2","SB2021_e2_10","C",1,"tradition","4"
"768","SB2021_e2","SB2021_e2_10","C",0,"combo","4"
"769","SB2021_e2","SB2021_e2_10","C",1,"fairness","3"
"770","SB2021_e2","SB2021_e2_10","C",0,"fairytale","5"
"771","SB2021_e2","SB2021_e2_10","C",1,"slight","4"
"772","SB2021_e2","SB2021_e2_10","C",0,"dumb","1"
"773","SB2021_e2","SB2021_e2_10","C",1,"afterbirth","1"
"774","SB2021_e2","SB2021_e2_10","C",0,"extractor","3"
"775","SB2021_e2","SB2021_e2_10","C",1,"whatever","2"
"776","SB2021_e2","SB2021_e2_10","C",1,"distract","2"
"777","SB2021_e2","SB2021_e2_10","C",1,"canola","4"
"778","SB2021_e2","SB2021_e2_10","C",1,"selfish","5"
"779","SB2021_e2","SB2021_e2_10","C",1,"dinette","6"
"780","SB2021_e2","SB2021_e2_10","C",0,"malformed","2"
"781","SB2021_e2","SB2021_e2_10","C",0,"naughty","3"
"782","SB2021_e2","SB2021_e2_10","C",0,"login","4"
"783","SB2021_e2","SB2021_e2_10","C",0,"scorn","4"
"784","SB2021_e2","SB2021_e2_10","C",1,"urinary","4"
"785","SB2021_e2","SB2021_e2_10","C",0,"inner","2"
"786","SB2021_e2","SB2021_e2_10","C",0,"cruel","4"
"787","SB2021_e2","SB2021_e2_10","C",0,"natural","3"
"788","SB2021_e2","SB2021_e2_10","C",0,"sheathe","2"
"789","SB2021_e2","SB2021_e2_10","C",0,"cryptogram","2"
"790","SB2021_e2","SB2021_e2_10","C",0,"spearfish","1"
"791","SB2021_e2","SB2021_e2_10","C",0,"prominent","2"
"792","SB2021_e2","SB2021_e2_10","C",0,"heliport","2"
"793","SB2021_e2","SB2021_e2_10","C",1,"fetus","1"
"794","SB2021_e2","SB2021_e2_10","C",1,"aspirate","4"
"795","SB2021_e2","SB2021_e2_10","C",1,"wary","4"
"796","SB2021_e2","SB2021_e2_10","C",0,"condition","4"
"797","SB2021_e2","SB2021_e2_10","C",0,"paralegal","2"
"798","SB2021_e2","SB2021_e2_10","C",0,"persuader","2"
"799","SB2021_e2","SB2021_e2_10","C",1,"neither","3"
"800","SB2021_e2","SB2021_e2_10","C",1,"shrinkage","3"
"801","SB2021_e2","SB2021_e2_10","C",0,"dryness","3"
"802","SB2021_e2","SB2021_e2_10","C",1,"precious","1"
"803","SB2021_e2","SB2021_e2_10","C",1,"unsafe","2"
"804","SB2021_e2","SB2021_e2_10","C",0,"gorgeous","2"
"805","SB2021_e2","SB2021_e2_10","C",1,"slightly","4"
"806","SB2021_e2","SB2021_e2_10","C",1,"such","4"
"807","SB2021_e2","SB2021_e2_10","C",1,"drooping","5"
"808","SB2021_e2","SB2021_e2_10","C",1,"brainstem","6"
"809","SB2021_e2","SB2021_e2_10","C",1,"jambalaya","4"
"810","SB2021_e2","SB2021_e2_10","C",0,"adequate","2"
"811","SB2021_e2","SB2021_e2_10","C",0,"midlife","3"
"812","SB2021_e2","SB2021_e2_10","C",1,"childbed","1"
"813","SB2021_e2","SB2021_e2_10","C",1,"flail","2"
"814","SB2021_e2","SB2021_e2_10","C",1,"absinthe","6"
"815","SB2021_e2","SB2021_e2_10","C",0,"breadfruit","2"
"816","SB2021_e2","SB2021_e2_10","C",1,"propose","3"
"817","SB2021_e2","SB2021_e2_10","C",0,"hers","4"
"818","SB2021_e2","SB2021_e2_10","C",0,"torturer","2"
"819","SB2021_e2","SB2021_e2_10","C",1,"destiny","5"
"820","SB2021_e2","SB2021_e2_10","C",0,"perfectly","4"
"821","SB2021_e2","SB2021_e2_10","C",1,"carnal","5"
"822","SB2021_e2","SB2021_e2_10","C",1,"needy","4"
"823","SB2021_e2","SB2021_e2_10","C",1,"excrete","4"
"824","SB2021_e2","SB2021_e2_10","C",1,"abrasion","2"
"825","SB2021_e2","SB2021_e2_10","C",1,"soul","3"
"826","SB2021_e2","SB2021_e2_10","C",0,"peepshow","2"
"827","SB2021_e2","SB2021_e2_10","C",0,"enough","3"
"828","SB2021_e2","SB2021_e2_10","C",0,"pinnacle","2"
"829","SB2021_e2","SB2021_e2_10","C",0,"otherwise","3"
"830","SB2021_e2","SB2021_e2_10","C",1,"cyan","4"
"831","SB2021_e2","SB2021_e2_10","C",0,"tannery","2"
"832","SB2021_e2","SB2021_e2_10","C",0,"flaxseed","4"
"833","SB2021_e2","SB2021_e2_10","C",0,"grappler","3"
"834","SB2021_e2","SB2021_e2_10","C",0,"donate","2"
"835","SB2021_e2","SB2021_e2_10","C",0,"headphone","1"
"836","SB2021_e2","SB2021_e2_10","C",0,"bulky","2"
"837","SB2021_e2","SB2021_e2_10","C",1,"stability","4"
"838","SB2021_e2","SB2021_e2_10","C",0,"spirit","3"
"839","SB2021_e2","SB2021_e2_10","C",1,"stoma","2"
"840","SB2021_e2","SB2021_e2_10","C",1,"tendonitis","2"
"841","SB2021_e2","SB2021_e2_10","D",0,"inquire","5"
"842","SB2021_e2","SB2021_e2_10","D",1,"comrade","5"
"843","SB2021_e2","SB2021_e2_10","D",1,"dormant","4"
"844","SB2021_e2","SB2021_e2_10","D",0,"discard","2"
